POS_ID,HIRE_DATE,HIRE_MONTH,HIRE_COUNT,TERM_DATE,TERM_MONTH,TERM_COUNT,TERM_REASON,FILL_TIME,HIRE_HEADCOUNT,TERM_HEADCOUNT
GO79PER3C,2/20/2018,2/1/2018,1,,,,,42,,
GO80GHE1Z,,,,,,,,29,,
GO81CMW3E,,,,,,,,16,,
GO81EPH4H,,,,,,,,17,,
GO81ONM7J,3/6/2017,3/1/2017,1,,,,,49,,
GO83IMA2G,1/6/2014,1/1/2014,1,,,,,45,,
GO84SIC8V,4/21/2014,4/1/2014,1,2/8/2014,2/1/2014,1,Voluntary Resignation,48,,
GO88LSC4T,5/26/2015,5/1/2015,1,,,,,57,,
GO88XOG6L,,,,11/21/2019,11/1/2019,1,Voluntary Resignation,60,,"42,259"
GO90AHV7P,6/4/2018,6/1/2018,1,,,,,54,,
GO90DWL7R,,,,,,,,32,,
GO90HNC0T,8/4/2015,8/1/2015,1,,,,,32,,
GO91CIA0K,6/1/2015,6/1/2015,1,,,,,28,,
GO92BYM5N,1/19/2021,1/1/2021,1,,,,,42,"38,541",
GO92YFY8Q,,,,,,,,19,,
GO93XOL4G,,,,,,,,34,,
GO94NEP0Y,,,,,,,,35,,
GO94RJM4L,,,,10/26/2016,10/1/2016,1,Will not be replaced,55,,
GO94SUD2Q,12/6/2021,12/1/2021,1,,,,,16,"37,065",
GO95NJL0Q,3/27/2017,3/1/2017,1,8/1/2019,8/1/2019,1,Voluntary Resignation,42,,"41,025"
GO95NWC4P,9/27/2021,9/1/2021,1,,,,,40,"38,475",
GO96KOA7F,,,,6/21/2019,6/1/2019,1,Voluntary Resignation,23,,"41,551"
GO96TPN7M,,,,,,,,19,,
GO97CBD6R,,,,,,,,43,,
GO97DZZ7J,11/5/2018,11/1/2018,1,8/31/2021,8/1/2021,1,Voluntary Resignation,54,,"37,967"
GO97KKY3K,10/22/2018,10/1/2018,1,,,,,15,,
GO98PSB0Y,,,,,,,,30,,
GP10LXF2D,10/26/2015,10/1/2015,1,7/30/2022,7/1/2022,1,Voluntary Resignation,58,,"38,513"
GP10PTV8O,,,,,,,,21,,
GP11EEP8A,,,,3/26/2022,3/1/2022,1,Voluntary Resignation,38,,"38,079"
GP11TSI4A,10/3/2016,10/1/2016,1,,,,,46,,
GP12HHA2P,,,,,,,,19,,
GP13LNR0Z,,,,2/22/2020,2/1/2020,1,Voluntary Resignation,29,,"41,946"
GP14RRL2U,4/17/2019,4/1/2019,1,,,,,37,"41,125",
GP15ZGV0N,,,,,,,,29,,
GP16QLL2P,,,,,,,,25,,
GP16RVN9O,7/29/2019,7/1/2019,1,,,,,18,"41,735",
GP16XFT9H,,,,,,,,52,,
GP18VZX1O,1/23/2023,1/1/2023,1,2/4/2023,2/1/2023,1,Voluntary Resignation,31,"38,450","38,476"
GP19NIX7B,4/9/2018,4/1/2018,1,,,,,53,,
GP20IXW0K,,,,,,,,35,,
GP22LXZ2W,,,,,,,,29,,
GP23HXC0T,,,,,,,,30,,
GP26HJI9S,,,,8/2/2018,8/1/2018,1,Voluntary Resignation,55,,
GP26PGP2N,3/2/2020,3/1/2020,1,,,,,41,"42,057",
GP27ETT3C,4/20/2020,4/1/2020,1,,,,,32,"41,648",
GP28YUF1W,6/29/2015,6/1/2015,1,12/31/2022,12/1/2022,1,Retirement,23,,"38,280"
GP30JJR8L,9/13/2021,9/1/2021,1,8/14/2021,8/1/2021,1,Voluntary Resignation,57,"38,475","37,967"
GP31ALL1C,1/3/2023,1/1/2023,1,2/10/2018,2/1/2018,1,Voluntary Resignation,37,"38,450",
GP32NXB2M,,,,5/11/2019,5/1/2019,1,Voluntary Resignation,51,,"40,816"
GP33JLY6T,8/21/2017,8/1/2017,1,,,,,47,,
GP35DMF3T,,,,,,,,26,,
GP35GLL0E,,,,3/4/2017,3/1/2017,1,Voluntary Resignation,45,,
GP38ESA3X,12/15/2014,12/1/2014,1,,,,,44,,
GP39VKJ7Z,,,,10/3/2020,10/1/2020,1,Voluntary Resignation,18,,"38,857"
GP40MJB1G,,,,,,,,52,,
GP40WNV6I,,,,8/5/2017,8/1/2017,1,Voluntary Resignation,20,,
GP41LDL6S,,,,,,,,29,,
GP42ATH1B,12/6/2021,12/1/2021,1,,,,,39,"37,065",
GP42CZN5V,,,,,,,,18,,
GP43QOY6E,12/1/2015,12/1/2015,1,,,,,17,,
GP43SBK2T,6/29/2015,6/1/2015,1,4/30/2022,4/1/2022,1,Voluntary Resignation,55,,"37,957"
GP43UDY3N,,,,5/10/2014,5/1/2014,1,Voluntary Resignation,21,,
GP44EQM3Z,4/15/2019,4/1/2019,1,,,,,42,"41,125",
GP45JAT9A,4/4/2016,4/1/2016,1,8/17/2020,8/1/2020,1,Voluntary Resignation,56,,"39,541"
GP48VPY0X,3/14/2018,3/1/2018,1,,,,,41,,
GP49EUN8D,5/23/2022,5/1/2022,1,,,,,39,"37,678",
GP49RGF4P,,,,4/4/2015,4/1/2015,1,Voluntary Resignation,31,,
GP54PCZ5E,10/10/2022,10/1/2022,1,7/16/2022,7/1/2022,1,Voluntary Resignation,14,"38,875","38,513"
GP54QYT0K,2/6/2023,2/1/2023,1,,,,,26,"38,476",
GP55KIW0T,8/4/2014,8/1/2014,1,,,,,53,,
GP56MMT6X,,,,7/23/2022,7/1/2022,1,Voluntary Resignation,21,,"38,513"
GP56PBV6P,,,,,,,,25,,
GP56RIG9W,,,,,,,,43,,
GP59GWQ0A,1/2/2018,1/1/2018,1,,,,,30,,
GP59PKM2E,11/12/2018,11/1/2018,1,,,,,39,,
GP59QVK5K,6/24/2019,6/1/2019,1,,,,,35,"41,551",
GP61WZH9K,9/18/2020,9/1/2020,1,,,,,30,"39,647",
GP63AJC5Q,12/5/2017,12/1/2017,1,4/1/2019,4/1/2019,1,Will not be replaced,53,,"41,125"
GP63MLF3Z,,,,,,,,54,,
GP65PMQ7O,,,,6/16/2018,6/1/2018,1,Voluntary Resignation,45,,
GP69TVN5N,10/25/2021,10/1/2021,1,3/3/2018,3/1/2018,1,Voluntary Resignation,35,"38,555",
GP70SEV2T,1/17/2023,1/1/2023,1,,,,,28,"38,450",
GP70VYS5P,,,,,,,,37,,
GP71HEB8W,4/7/2014,4/1/2014,1,,,,,46,,
GP77XHA1B,,,,,,,,37,,
GP79QUC4I,3/27/2023,3/1/2023,1,,,,,42,"38,049",
GP79SLE8B,,,,,,,,32,,
GP80NQY6L,11/22/2021,11/1/2021,1,,,,,29,"37,866",
GP81FVX1L,6/3/2019,6/1/2019,1,,,,,27,"41,551",
GP82EME9O,9/15/2021,9/1/2021,1,,,,,30,"38,475",
GP82IVE4H,,,,6/18/2016,6/1/2016,1,Involuntary,43,,
GP83LOF6K,,,,,,,,18,,
GP84CCB4A,,,,,,,,30,,
GP84JCY7J,,,,,,,,16,,
GP84JLN2X,11/30/2015,11/1/2015,1,,,,,19,,
GP84ZAO4W,,,,3/5/2022,3/1/2022,1,Voluntary Resignation,59,,"38,079"
GP85TVC4K,3/14/2022,3/1/2022,1,11/16/2014,11/1/2014,1,Voluntary Resignation,29,"38,079",
GP86TIZ5I,11/27/2017,11/1/2017,1,,,,,50,,
GP86TVC0D,6/5/2017,6/1/2017,1,,,,,42,,
GP86ZYD7K,8/17/2015,8/1/2015,1,12/8/2018,12/1/2018,1,Voluntary Resignation,17,,
GP87JBE2N,,,,,,,,28,,
GP87QTP6S,,,,6/4/2022,6/1/2022,1,Voluntary Resignation,56,,"38,504"
GP87VLJ1P,,,,,,,,55,,
GP87WXU4P,,,,,,,,30,,
GP88OHB9I,,,,6/28/2014,6/1/2014,1,Voluntary Resignation,29,,
GP90LMM5Y,1/9/2023,1/1/2023,1,,,,,22,"38,450",
GP92XVJ0R,,,,,,,,56,,
GP93HET5A,,,,,,,,25,,
GP93ZVK4R,3/14/2022,3/1/2022,1,9/22/2021,9/1/2021,1,Voluntary Resignation,29,"38,079","38,475"
GP97LBA6B,3/1/2021,3/1/2021,1,3/26/2016,3/1/2016,1,Voluntary Resignation,20,"37,214",
GP97RBC3F,1/2/2019,1/1/2019,1,3/12/2020,3/1/2020,1,Voluntary Resignation,17,"40,637","42,057"
GP97UUV2O,6/13/2022,6/1/2022,1,,,,,58,"38,504",
GP97ZJF4K,1/3/2022,1/1/2022,1,,,,,47,"37,774",
GP98SWQ7A,7/12/2017,7/1/2017,1,,,,,48,,
GP98WYG7O,,,,,,,,15,,
GP99OOS6N,2/17/2014,2/1/2014,1,5/24/2014,5/1/2014,1,Voluntary Resignation,25,,
GQ10CBR7S,6/22/2015,6/1/2015,1,,,,,26,,
GQ11DLY8H,,,,7/16/2016,7/1/2016,1,Voluntary Resignation,49,,
GQ11OFP0W,,,,,,,,29,,
GQ12DUF3N,,,,3/1/2017,3/1/2017,1,Voluntary Resignation,43,,
GQ12GCX5Q,,,,,,,,36,,
GQ14VKX2K,,,,,,,,27,,
GQ15JVK6A,9/20/2021,9/1/2021,1,1/7/2023,1/1/2023,1,Voluntary Resignation,51,"38,475","38,450"
GQ16UZF3J,1/6/2014,1/1/2014,1,,,,,41,,
GQ17ERH3G,,,,,,,,58,,
GQ19JKC0R,,,,,,,,60,,
GQ20FDE9E,,,,3/18/2020,3/1/2020,1,Voluntary Resignation,28,,"42,057"
GQ20LBF1K,5/9/2016,5/1/2016,1,,,,,35,,
GQ22ZJW7F,,,,,,,,23,,
GQ23OPS4N,11/30/2015,11/1/2015,1,7/1/2019,7/1/2019,1,Voluntary Resignation,17,,"41,735"
GQ24IOX5H,2/6/2017,2/1/2017,1,7/8/2017,7/1/2017,1,Voluntary Resignation,47,,
GQ24KIN3G,9/21/2015,9/1/2015,1,,,,,44,,
GQ24UOX4T,8/1/2016,8/1/2016,1,,,,,51,,
GQ25ART8M,10/7/2019,10/1/2019,1,,,,,30,"42,011",
GQ25DZC5B,12/5/2016,12/1/2016,1,,,,,49,,
GQ25GWG5X,3/21/2022,3/1/2022,1,,,,,48,"38,079",
GQ25UHV2W,7/18/2021,7/1/2021,1,4/29/2022,4/1/2022,1,Voluntary Resignation,44,"38,125","37,957"
GQ25XNU0C,1/3/2022,1/1/2022,1,1/30/2016,1/1/2016,1,Voluntary Resignation,27,"37,774",
GQ26DAL0R,5/23/2022,5/1/2022,1,,,,,18,"37,678",
GQ27EOZ0Z,3/7/2016,3/1/2016,1,,,,,44,,
GQ27FPG3T,,,,,,,,22,,
GQ28AQY0F,,,,,,,,56,,
GQ28QTH9G,10/7/2019,10/1/2019,1,5/20/2017,5/1/2017,1,Voluntary Resignation,14,"42,011",
GQ29POO3W,2/14/2022,2/1/2022,1,,,,,59,"37,885",
GQ31BOM1J,,,,,,,,50,,
GQ34YGQ1G,,,,,,,,18,,
GQ38CLY5Y,,,,,,,,54,,
GQ39IID2H,2/6/2023,2/1/2023,1,,,,,20,"38,476",
GQ40RBM0S,,,,,,,,45,,
GQ43GRM3L,8/21/2017,8/1/2017,1,,,,,24,,
GQ44CDQ8Q,,,,2/19/2022,2/1/2022,1,Voluntary Resignation,44,,"37,885"
GQ44CMF1T,8/30/2021,8/1/2021,1,9/17/2016,9/1/2016,1,Voluntary Resignation,29,"37,967",
GQ44QAB3X,4/30/2014,4/1/2014,1,,,,,37,,
GQ44RWB6W,12/7/2020,12/1/2020,1,,,,,50,"38,585",
GQ45GGO4F,10/8/2018,10/1/2018,1,11/4/2017,11/1/2017,1,Voluntary Resignation,53,,
GQ46EVM4N,7/23/2018,7/1/2018,1,,,,,50,,
GQ47XXU7F,3/20/2017,3/1/2017,1,10/3/2020,10/1/2020,1,Will not be replaced,53,,"38,857"
GQ50WCP4P,,,,,,,,46,,
GQ51SHO3U,,,,,,,,37,,
GQ52KRT5W,10/18/2021,10/1/2021,1,,,,,24,"38,555",
GQ53MRG0E,,,,5/7/2022,5/1/2022,1,Voluntary Resignation,44,,"37,678"
GQ53ZLY5B,,,,,,,,51,,
GQ57IPZ0R,9/1/2015,9/1/2015,1,11/7/2020,11/1/2020,1,Will not be replaced,25,,"38,874"
GQ57SGO6M,7/6/2015,7/1/2015,1,,,,,58,,
GQ58UYB3M,9/12/2022,9/1/2022,1,,,,,46,"38,665",
GQ59JPW4M,,,,10/10/2020,10/1/2020,1,Transfer,51,,"38,857"
GQ60DNF3Q,10/3/2022,10/1/2022,1,10/29/2020,10/1/2020,1,Voluntary Resignation,45,"38,875","38,857"
GQ63PHK4V,7/6/2015,7/1/2015,1,,,,,56,,
GQ63PPB6L,,,,,,,,27,,
GQ64CUP5R,5/12/2014,5/1/2014,1,4/6/2019,4/1/2019,1,Voluntary Resignation,51,,"41,125"
GQ64SAO0C,1/17/2023,1/1/2023,1,,,,,55,"38,450",
GQ66HJG1F,,,,9/3/2022,9/1/2022,1,Voluntary Resignation,53,,"38,665"
GQ67TJK0N,,,,11/27/2018,11/1/2018,1,Voluntary Resignation,48,,
GQ68AYL3W,,,,,,,,39,,
GQ68RQR5P,,,,,,,,55,,
GQ69QLO0W,,,,,,,,17,,
GQ70QSB5Y,,,,,,,,14,,
GQ71IPJ7R,10/19/2015,10/1/2015,1,2/7/2019,2/1/2019,1,Voluntary Resignation,16,,"40,904"
GQ71RDL4Y,3/1/2022,3/1/2022,1,,,,,51,"38,079",
GQ72WOH8I,8/2/2021,8/1/2021,1,,,,,55,"37,967",
GQ74CKZ6Z,1/11/2016,1/1/2016,1,,,,,57,,
GQ74KDF5E,2/1/2016,2/1/2016,1,,,,,34,,
GQ75XGS7L,4/5/2022,4/1/2022,1,,,,,57,"37,957",
GQ76NVJ0Q,1/3/2023,1/1/2023,1,,,,,35,"38,450",
GQ76QYM3U,1/4/2017,1/1/2017,1,,,,,34,,
GQ77NTR6I,,,,,,,,52,,
GQ77SLD1I,,,,,,,,14,,
GQ78IGX7M,3/20/2023,3/1/2023,1,2/1/2022,2/1/2022,1,Voluntary Resignation,23,"38,049","37,885"
GQ80FFQ7J,4/4/2016,4/1/2016,1,6/10/2017,6/1/2017,1,Voluntary Resignation,17,,
GQ81BKC7T,,,,5/1/2014,5/1/2014,1,Voluntary Resignation,36,,
GQ84KOB8T,,,,,,,,47,,
GQ86GTU3P,,,,6/7/2014,6/1/2014,1,Voluntary Resignation,48,,
GQ86KHI8I,4/11/2022,4/1/2022,1,,,,,46,"37,957",
GQ86WZB3Y,,,,,,,,16,,
GQ87YPV7G,3/22/2021,3/1/2021,1,10/26/2018,10/1/2018,1,Voluntary Resignation,57,"37,214",
GQ88ZZZ4V,12/15/2014,12/1/2014,1,1/3/2017,1/1/2017,1,Voluntary Resignation,59,,
GQ89CDQ1A,11/1/2017,11/1/2017,1,,,,,45,,
GQ89URE3C,,,,,,,,55,,
GQ91GMH0K,,,,,,,,57,,
GQ91NEJ6R,8/6/2018,8/1/2018,1,1/9/2016,1/1/2016,1,Voluntary Resignation,33,,
GQ92JLD1V,4/21/2014,4/1/2014,1,,,,,31,,
GQ93RRG6Q,12/15/2017,12/1/2017,1,,,,,34,,
GQ94PQP7J,,,,,,,,27,,
GQ94UFZ1V,9/16/2019,9/1/2019,1,,,,,41,"41,819",
GQ96FTB1G,,,,,,,,37,,
GQ98BSZ0P,,,,,,,,36,,
GQ99GXG2M,,,,,,,,28,,
GR10JIG5T,1/9/2017,1/1/2017,1,,,,,41,,
GR11DJT9H,7/5/2022,7/1/2022,1,3/26/2016,3/1/2016,1,Voluntary Resignation,53,"38,513",
GR12RDY3V,,,,,,,,25,,
GR12WYC9C,11/8/2021,11/1/2021,1,,,,,27,"37,866",
GR13AVO0N,7/18/2022,7/1/2022,1,5/15/2021,5/1/2021,1,Voluntary Resignation,33,"38,513","37,275"
GR16TWI4R,9/24/2018,9/1/2018,1,5/28/2022,5/1/2022,1,Voluntary Resignation,51,,"37,678"
GR16VOF9D,,,,,,,,54,,
GR16WVJ7O,,,,,,,,55,,
GR17AWL1A,,,,,,,,28,,
GR17OAH3N,,,,3/25/2023,3/1/2023,1,Will not be replaced,25,,"38,049"
GR18RJN2H,,,,4/21/2018,4/1/2018,1,Voluntary Resignation,25,,
GR18UQO3R,10/5/2015,10/1/2015,1,,,,,34,,
GR19BAT9Q,,,,,,,,35,,
GR21NFQ7P,12/2/2019,12/1/2019,1,,,,,17,"41,909",
GR22AVS8E,,,,2/4/2020,2/1/2020,1,Voluntary Resignation,51,,"41,946"
GR24OZV8H,2/3/2014,2/1/2014,1,6/18/2022,6/1/2022,1,Voluntary Resignation,16,,"38,504"
GR25QCG2W,,,,11/17/2014,11/1/2014,1,Will not be replaced,43,,
GR28AUV0A,11/1/2021,11/1/2021,1,,,,,20,"37,866",
GR28PYG2S,,,,11/21/2015,11/1/2015,1,Other,34,,
GR29RAW3H,,,,,,,,22,,
GR30GCI0R,5/2/2022,5/1/2022,1,,,,,29,"37,678",
GR30WHC9O,4/2/2018,4/1/2018,1,,,,,40,,
GR31KXW7A,,,,4/21/2016,4/1/2016,1,Voluntary Resignation,50,,
GR32KTO3U,,,,,,,,17,,
GR32VZG7W,,,,2/18/2021,2/1/2021,1,Voluntary Resignation,30,,"37,235"
GR34NWS1D,4/22/2015,4/1/2015,1,3/5/2022,3/1/2022,1,Voluntary Resignation,43,,"38,079"
GR35IHA8D,,,,,,,,41,,
GR41RTG2I,,,,,,,,30,,
GR42CIH6S,1/11/2016,1/1/2016,1,8/28/2021,8/1/2021,1,Voluntary Resignation,52,,"37,967"
GR43AKK2E,,,,,,,,30,,
GR45BKF4W,1/4/2017,1/1/2017,1,10/8/2019,10/1/2019,1,Voluntary Resignation,16,,"42,011"
GR45BXG5Z,5/13/2019,5/1/2019,1,,,,,31,"40,816",
GR45NIU4I,,,,,,,,37,,
GR47AIG6N,,,,,,,,56,,
GR48NEY6B,12/1/2014,12/1/2014,1,,,,,32,,
GR50AFY4P,,,,,,,,16,,
GR52ABE9Y,,,,,,,,32,,
GR52ZAZ9J,,,,,,,,32,,
GR53HQF6U,5/15/2017,5/1/2017,1,5/12/2018,5/1/2018,1,Voluntary Resignation,22,,
GR55WUR4D,6/2/2014,6/1/2014,1,8/1/2017,8/1/2017,1,Retirement,59,,
GR58JCR7D,,,,,,,,21,,
GR58VOA2M,,,,,,,,24,,
GR61IMI0L,,,,,,,,41,,
GR62LCS7Q,,,,,,,,53,,
GR63RHI9S,10/17/2022,10/1/2022,1,,,,,54,"38,875",
GR64QDQ3U,6/6/2022,6/1/2022,1,,,,,22,"38,504",
GR64VMF0T,12/7/2020,12/1/2020,1,,,,,54,"38,585",
GR66UJK7R,,,,11/17/2017,11/1/2017,1,Voluntary Resignation,43,,
GR67WQE9T,10/8/2014,10/1/2014,1,,,,,29,,
GR68HIJ6O,6/6/2022,6/1/2022,1,7/3/2021,7/1/2021,1,Voluntary Resignation,26,"38,504","38,125"
GR69HIS1W,,,,,,,,55,,
GR70XYX8M,10/27/2014,10/1/2014,1,,,,,17,,
GR71BLT6W,,,,7/13/2016,7/1/2016,1,Voluntary Resignation,34,,
GR73IWV7Y,,,,,,,,15,,
GR73YNJ0B,1/11/2016,1/1/2016,1,,,,,38,,
GR75XMX9O,1/21/2016,1/1/2016,1,,,,,47,,
GR75ZPS1D,2/15/2021,2/1/2021,1,,,,,35,"37,235",
GR76OLT4L,,,,,,,,27,,
GR76QDC8E,,,,,,,,56,,
GR76QTP9F,,,,,,,,36,,
GR77HWA0S,7/20/2015,7/1/2015,1,,,,,60,,
GR77IZX3C,4/17/2017,4/1/2017,1,,,,,49,,
GR79ODW3O,,,,,,,,38,,
GR79OYN6R,11/3/2021,11/1/2021,1,,,,,54,"37,866",
GR79XJR4B,9/1/2014,9/1/2014,1,12/15/2018,12/1/2018,1,Voluntary Resignation,38,,
GR80WYG9H,,,,7/9/2016,7/1/2016,1,Voluntary Resignation,59,,
GR81CKA4Y,,,,11/16/2019,11/1/2019,1,Voluntary Resignation,17,,"42,259"
GR81JUL5N,7/5/2017,7/1/2017,1,,,,,27,,
GR81OZW3X,8/1/2022,8/1/2022,1,,,,,36,"38,419",
GR82GOI7P,1/9/2022,1/1/2022,1,,,,,49,"37,774",
GR82LKP4R,,,,,,,,28,,
GR83UDZ3C,,,,,,,,15,,
GR84BKB3J,6/10/2019,6/1/2019,1,,,,,47,"41,551",
GR84IAL2F,8/1/2016,8/1/2016,1,,,,,55,,
GR84SZS7I,,,,,,,,47,,
GR84TMG2O,5/22/2023,5/1/2023,1,4/30/2019,4/1/2019,1,Voluntary Resignation,39,"36,881","41,125"
GR84XTC5U,,,,3/1/2021,3/1/2021,1,Other,15,,"37,214"
GR88SMB5R,5/1/2014,5/1/2014,1,,,,,60,,
GR89GZN6F,12/21/2020,12/1/2020,1,1/1/2018,1/1/2018,1,Retirement,39,"38,585",
GR89MPF5X,,,,8/19/2021,8/1/2021,1,Involuntary,49,,"37,967"
GR89NFW3W,,,,,,,,49,,
GR90YKO5H,3/23/2020,3/1/2020,1,1/1/2022,1/1/2022,1,Voluntary Resignation,43,"42,057","37,774"
GR91TLA0R,,,,,,,,24,,
GR92FPU5H,,,,,,,,44,,
GR93OIZ7K,,,,12/31/2019,12/1/2019,1,Voluntary Resignation,30,,"41,909"
GR96JRR9M,,,,,,,,23,,
GS11FDL6U,3/24/2014,3/1/2014,1,1/16/2019,1/1/2019,1,Voluntary Resignation,21,,"40,637"
GS11OZG6Q,3/29/2021,3/1/2021,1,,,,,21,"37,214",
GS12ECG4Z,,,,6/28/2014,6/1/2014,1,Voluntary Resignation,50,,
GS14NKS6X,1/5/2015,1/1/2015,1,,,,,52,,
GS15JMO5E,3/20/2023,3/1/2023,1,,,,,45,"38,049",
GS15RVO5E,7/5/2016,7/1/2016,1,,,,,28,,
GS16FRF9X,,,,,,,,22,,
GS16WHT1U,5/12/2014,5/1/2014,1,,,,,43,,
GS17BWR8G,11/27/2017,11/1/2017,1,,,,,30,,
GS18GBJ9P,,,,,,,,20,,
GS18THE5J,,,,,,,,58,,
GS20AOD5Z,,,,,,,,24,,
GS21CPD5K,,,,,,,,39,,
GS21WDO5D,,,,,,,,22,,
GS22GMZ8S,,,,3/18/2017,3/1/2017,1,Retirement,17,,
GS22IPJ2Y,6/2/2014,6/1/2014,1,,,,,52,,
GS22NTI5D,,,,9/25/2021,9/1/2021,1,Voluntary Resignation,16,,"38,475"
GS23BNZ4M,3/15/2021,3/1/2021,1,,,,,52,"37,214",
GS24SXV1K,,,,,,,,31,,
GS26GHZ1Y,2/1/2018,2/1/2018,1,,,,,59,,
GS26HRT1A,12/7/2015,12/1/2015,1,7/3/2021,7/1/2021,1,Voluntary Resignation,14,,"38,125"
GS29KLE6K,5/21/2018,5/1/2018,1,,,,,16,,
GS29VUZ6T,7/1/2016,7/1/2016,1,10/14/2017,10/1/2017,1,Voluntary Resignation,21,,
GS30VAG2H,,,,2/1/2017,2/1/2017,1,Voluntary Resignation,22,,
GS30ZIT8B,,,,,,,,53,,
GS31SGA5H,1/24/2022,1/1/2022,1,,,,,52,"37,774",
GS32BSE6U,1/21/2020,1/1/2020,1,,,,,46,"42,612",
GS32RUC1Y,8/30/2021,8/1/2021,1,,,,,58,"37,967",
GS33HIK1C,7/4/2016,7/1/2016,1,10/29/2016,10/1/2016,1,Voluntary Resignation,26,,
GS33QFA9J,3/1/2021,3/1/2021,1,,,,,45,"37,214",
GS34SRP6S,,,,,,,,42,,
GS35HPT6S,,,,,,,,52,,
GS37ALL4R,,,,,,,,22,,
GS37NWD2F,,,,3/31/2019,3/1/2019,1,Retirement,43,,"40,982"
GS37ORL2O,10/18/2021,10/1/2021,1,,,,,35,"38,555",
GS38JGR1V,9/6/2022,9/1/2022,1,,,,,56,"38,665",
GS39LWL5L,10/29/2018,10/1/2018,1,,,,,22,,
GS41WEN3L,9/7/2021,9/1/2021,1,,,,,48,"38,475",
GS42ROB5B,,,,,,,,41,,
GS42SUF3O,,,,,,,,28,,
GS42TLX6N,4/17/2017,4/1/2017,1,12/31/2017,12/1/2017,1,Will not be replaced,40,,
GS43KIQ2H,,,,,,,,34,,
GS43MEO0H,2/19/2019,2/1/2019,1,,,,,16,"40,904",
GS44XAD4Q,3/19/2018,3/1/2018,1,,,,,27,,
GS45YDY3J,5/20/2019,5/1/2019,1,12/12/2016,12/1/2016,1,Other,54,"40,816",
GS46IXY0K,,,,4/9/2022,4/1/2022,1,Voluntary Resignation,49,,"37,957"
GS46WIG3O,1/30/2023,1/1/2023,1,,,,,59,"38,450",
GS46YTG2T,9/19/2022,9/1/2022,1,,,,,45,"38,665",
GS47RCI3Y,,,,,,,,17,,
GS48VUA3V,2/19/2019,2/1/2019,1,,,,,28,"40,904",
GS49QLS1O,,,,,,,,43,,
GS52WRK8M,,,,,,,,33,,
GS54UVJ9W,,,,9/1/2022,9/1/2022,1,Other,46,,"38,665"
GS55LHI9D,,,,,,,,54,,
GS59PPO8V,,,,,,,,18,,
GS60DTI8E,,,,,,,,55,,
GS61BXZ0X,4/29/2019,4/1/2019,1,6/25/2017,6/1/2017,1,Voluntary Resignation,60,"41,125",
GS61FGZ0R,,,,,,,,55,,
GS61SSG7W,1/4/2016,1/1/2016,1,,,,,26,,
GS62HOD2S,8/1/2022,8/1/2022,1,,,,,23,"38,419",
GS65MOV5Y,2/24/2020,2/1/2020,1,,,,,49,"41,946",
GS65ZTW5Q,,,,,,,,57,,
GS66WVR1R,,,,10/2/2018,10/1/2018,1,Voluntary Resignation,25,,
GS67QJF1V,,,,,,,,17,,
GS68PUO0C,4/24/2017,4/1/2017,1,,,,,39,,
GS70JDN8D,5/8/2023,5/1/2023,1,,,,,44,"36,881",
GS70UZB4E,,,,,,,,44,,
GS72HVV8X,12/6/2021,12/1/2021,1,,,,,26,"37,065",
GS73HHI2Z,,,,,,,,59,,
GS73LUF4D,5/8/2023,5/1/2023,1,3/11/2017,3/1/2017,1,Will not be replaced,41,"36,881",
GS78CPY0L,9/26/2016,9/1/2016,1,,,,,44,,
GS78QXO4P,8/29/2022,8/1/2022,1,,,,,58,"38,419",
GS80NYZ9F,,,,,,,,25,,
GS80ZZU3A,,,,,,,,31,,
GS82XVB6C,10/1/2016,10/1/2016,1,,,,,30,,
GS83CVY6K,,,,8/20/2015,8/1/2015,1,Voluntary Resignation,16,,
GS84VOB8L,3/14/2022,3/1/2022,1,12/23/2021,12/1/2021,1,Voluntary Resignation,37,"38,079","37,065"
GS87CEG7K,6/29/2015,6/1/2015,1,,,,,31,,
GS87HFC9B,10/17/2022,10/1/2022,1,9/30/2017,9/1/2017,1,Transfer,30,"38,875",
GS87XQN5U,,,,10/6/2018,10/1/2018,1,Voluntary Resignation,26,,
GS88BOD8L,11/18/2019,11/1/2019,1,,,,,49,"42,259",
GS89LWK5M,3/14/2022,3/1/2022,1,,,,,15,"38,079",
GS90FBZ9K,12/10/2018,12/1/2018,1,,,,,25,,
GS92MRP4H,4/9/2018,4/1/2018,1,,,,,36,,
GS93GTP6A,11/7/2016,11/1/2016,1,,,,,45,,
GS94DSP7E,9/2/2019,9/1/2019,1,2/5/2019,2/1/2019,1,Voluntary Resignation,39,"41,819","40,904"
GS94ICE7C,,,,,,,,24,,
GS95EJF5I,,,,3/4/2015,3/1/2015,1,Voluntary Resignation,18,,
GS95NAY0D,12/12/2022,12/1/2022,1,3/4/2023,3/1/2023,1,Voluntary Resignation,54,"38,280","38,049"
GS95URJ5I,9/30/2016,9/1/2016,1,,,,,34,,
GS96FVN4K,,,,,,,,31,,
GS97FUF4U,,,,,,,,21,,
GS97NLN1U,4/28/2014,4/1/2014,1,,,,,18,,
GS98GBS4Q,1/23/2017,1/1/2017,1,,,,,19,,
GS98OSW3R,,,,1/3/2018,1/1/2018,1,Voluntary Resignation,56,,
GT10JYB0L,,,,,,,,17,,
GT12KIZ8V,,,,,,,,20,,
GT12WJS0F,12/5/2016,12/1/2016,1,,,,,17,,
